manifestation_id,source_channel,source_record_id,title,year,doi,pmid,openalex_id,normalized_url,raw_artifact_locator,raw_artifact_checksum,retrieval_run_id,query_locator,provenance_status
OPENALEX:W7168031339,OPENALEX,W7168031339,Feasibility of Real-Time AI Models For Clinical Tasks Involving Tetanus: Study Protocol,2026,10.12688/wellcomeopenres.26814.1,,W7168031339,https://doi.org/10.12688/wellcomeopenres.26814.1,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7168084297,OPENALEX,W7168084297,First-Trimester Non-Invasive Prediction of Preterm Birth Using Cell-Free DNA Fragmentomics,2026,10.64898/2026.07.07.736241,,W7168084297,https://doi.org/10.64898/2026.07.07.736241,openalex/openalex-api-20260731T204525+0700/page-014.raw,25d78a8ffa8b11a4be6dd8b38ee00991b6902b208810f51f0ca606d3f29d72fe,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7168293668,OPENALEX,W7168293668,NEM: A Numerical Exact Match Subtype-Aware Metric Family for eXplainable Numerical Accuracy in Specialized Chatbots,2026,10.1007/978-981-92-2891-1_5,,W7168293668,https://doi.org/10.1007/978-981-92-2891-1_5,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7168423530,OPENALEX,W7168423530,Graph Retrieval-Augmented Language Model for Question Answering of Vietnamese Law,2026,10.1007/978-981-92-2885-0_22,,W7168423530,https://doi.org/10.1007/978-981-92-2885-0_22,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7169506880,OPENALEX,W7169506880,APPLICATION OF ARTIFICIAL INTELLIGENCE IN SCREENING FOR AUTISM SPECTRUM DISORDER IN CHILDREN AT CAN THO CHILDREN'S HOSPITAL,2026,10.58490/ctjump.2026i11ta.4353,,W7169506880,https://doi.org/10.58490/ctjump.2026i11ta.4353,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7169562234,OPENALEX,W7169562234,"Kiến thức, thái độ và thực hành ứng dụng trí tuệ nhân tạo trong học tập của sinh viên Điều dưỡng tại Đại học Y Dược Thành phố Hồ Chí Minh",2026,10.32895/hcjm.m.2026.09.04,,W7169562234,https://doi.org/10.32895/hcjm.m.2026.09.04,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7170153913,OPENALEX,W7170153913,From Data to Decisions: An AI/IT Intelligence Architecture for Asset-Light International Trading SMEs,2026,10.5281/zenodo.21506115,,W7170153913,https://doi.org/10.5281/zenodo.21506115,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7170183232,OPENALEX,W7170183232,From Data to Decisions: An AI/IT Intelligence Architecture for Asset-Light International Trading SMEs,2026,10.5281/zenodo.21506114,,W7170183232,https://doi.org/10.5281/zenodo.21506114,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7171557032,OPENALEX,W7171557032,Editorial,2026,10.1108/jedt-09-2026-758,,W7171557032,https://doi.org/10.1108/jedt-09-2026-758,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7171671313,OPENALEX,W7171671313,Neurai-VN Benchmark: Standardized Machine Learning Models for Multimodal Digital Phenotyping in Mental Health Classification,2026,10.48550/arxiv.2607.25232,,W7171671313,https://doi.org/10.48550/arxiv.2607.25232,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
PMID:30717268,PUBMED,30717268,Artificial Intelligence vs. Natural Stupidity: Evaluating AI readiness for the Vietnamese Medical Information System.,2019,10.3390/jcm8020168,30717268,,https://pubmed.ncbi.nlm.nih.gov/30717268/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:31253823,PUBMED,31253823,Cross-serotype interactions and disease outcome prediction of dengue infections in Vietnam.,2019,10.1038/s41598-019-45816-6,31253823,,https://pubmed.ncbi.nlm.nih.gov/31253823/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:31412685,PUBMED,31412685,An Integrated Fuzzy AHP and Fuzzy TOPSIS Approach to Assess Sustainable Urban Development in an Emerging Economy.,2019,10.3390/ijerph16162902,31412685,,https://pubmed.ncbi.nlm.nih.gov/31412685/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:31916153,PUBMED,31916153,Inland harmful cyanobacterial bloom prediction in the eutrophic Tri An Reservoir using satellite band ratio and machine learning approaches.,2020,10.1007/s11356-019-07519-3,31916153,,https://pubmed.ncbi.nlm.nih.gov/31916153/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:32431851,PUBMED,32431851,Severity detection tool for patients with infectious disease.,2020,10.1049/htl.2019.0030,32431851,,https://pubmed.ncbi.nlm.nih.gov/32431851/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:33095109,PUBMED,33095109,Assessment of User Needs for Telemedicine Robots in a Developing Nation Hospital Setting.,2021,10.1089/tmj.2020.0215,33095109,,https://pubmed.ncbi.nlm.nih.gov/33095109/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:34118630,PUBMED,34118630,Performance evaluation of nanotubular halloysites from weathered pegmatites in removing heavy metals from water through novel artificial intelligence-based models and human-based optimization algorithm.,2021,10.1016/j.chemosphere.2021.131012,34118630,,https://pubmed.ncbi.nlm.nih.gov/34118630/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:34282632,PUBMED,34282632,Analysis of Periodontal Conditions in the Provinces of Vietnam: Results From the National Dental Survey.,2022,10.1177/10105395211029803,34282632,,https://pubmed.ncbi.nlm.nih.gov/34282632/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35062181,PUBMED,35062181,Cory COVID-Bot: An Evidence-Based Behavior Change Chatbot for COVID-19.,2022,10.3233/shti210948,35062181,,https://pubmed.ncbi.nlm.nih.gov/35062181/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35062809,PUBMED,35062809,The Impact of Cultural Dimensions of Clinicians on the Adoption of Artificial Intelligence in Healthcare.,2022,,35062809,,https://pubmed.ncbi.nlm.nih.gov/35062809/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35069786,PUBMED,35069786,Shape Prediction of Nasal Bones by Digital 2D-Photogrammetry of the Nose Based on Convolution and Back-Propagation Neural Network.,2022,10.1155/2022/5938493,35069786,,https://pubmed.ncbi.nlm.nih.gov/35069786/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35138264,PUBMED,35138264,Digital Health Policy and Programs for Hospital Care in Vietnam: Scoping Review.,2022,10.2196/32392,35138264,,https://pubmed.ncbi.nlm.nih.gov/35138264/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35360365,PUBMED,35360365,The Diagnosis of Dengue in Patients Presenting With Acute Febrile Illness Using Supervised Machine Learning and Impact of Seasonality.,2022,10.3389/fdgth.2022.849641,35360365,,https://pubmed.ncbi.nlm.nih.gov/35360365/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35387649,PUBMED,35387649,The compensatory reserve index predicts recurrent shock in patients with severe dengue.,2022,10.1186/s12916-022-02311-6,35387649,,https://pubmed.ncbi.nlm.nih.gov/35387649/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35632275,PUBMED,35632275,Sepsis Mortality Prediction Using Wearable Monitoring in Low-Middle Income Countries.,2022,10.3390/s22103866,35632275,,https://pubmed.ncbi.nlm.nih.gov/35632275/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:35966141,PUBMED,35966141,Deployment and validation of an AI system for detecting abnormal chest radiographs in clinical settings.,2022,10.3389/fdgth.2022.890759,35966141,,https://pubmed.ncbi.nlm.nih.gov/35966141/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36081013,PUBMED,36081013,Classification of Tetanus Severity in Intensive-Care Settings for Low-Income Countries Using Wearable Sensing.,2022,10.3390/s22176554,36081013,,https://pubmed.ncbi.nlm.nih.gov/36081013/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36088657,PUBMED,36088657,Flood risk mapping and analysis using an integrated framework of machine learning models and analytic hierarchy process.,2023,10.1111/risa.14018,36088657,,https://pubmed.ncbi.nlm.nih.gov/36088657/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36386862,PUBMED,36386862,Quantifying mangrove leaf area index from Sentinel-2 imagery using hybrid models and active learning.,2022,10.1080/01431161.2021.2024912,36386862,,https://pubmed.ncbi.nlm.nih.gov/36386862/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36418408,PUBMED,36418408,Predicting the risk of osteoporosis in older Vietnamese women using machine learning approaches.,2022,10.1038/s41598-022-24181-x,36418408,,https://pubmed.ncbi.nlm.nih.gov/36418408/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36561922,PUBMED,36561922,"Measuring adherence, acceptability and likability of an artificial-intelligence-based, gamified phone application to improve the quality of dietary choices of adolescents in Ghana and Vietnam: Protocol of a randomized controlled pilot test.",2022,10.3389/fdgth.2022.961604,36561922,,https://pubmed.ncbi.nlm.nih.gov/36561922/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36668902,PUBMED,36668902,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study.,2023,10.2196/42895,36668902,,https://pubmed.ncbi.nlm.nih.gov/36668902/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36812518,PUBMED,36812518,Applied machine learning for the risk-stratification and clinical decision support of hospitalised patients with dengue in Vietnam.,2022,10.1371/journal.pdig.0000005,36812518,,https://pubmed.ncbi.nlm.nih.gov/36812518/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:36842381,PUBMED,36842381,"Multi-output machine learning model for regional air pollution forecasting in Ho Chi Minh City, Vietnam.",2023,10.1016/j.envint.2023.107848,36842381,,https://pubmed.ncbi.nlm.nih.gov/36842381/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:37058576,PUBMED,37058576,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project.,2023,10.2196/44720,37058576,,https://pubmed.ncbi.nlm.nih.gov/37058576/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:37283981,PUBMED,37283981,Development and Asian-wide validation of the Grade for Interpretable Field Triage (GIFT) for predicting mortality in pre-hospital patients using the Pan-Asian Trauma Outcomes Study (PATOS).,2023,10.1016/j.lanwpc.2023.100733,37283981,,https://pubmed.ncbi.nlm.nih.gov/37283981/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:37370981,PUBMED,37370981,The Utilization of Machine Learning Algorithms for Assisting Physicians in the Diagnosis of Diabetes.,2023,10.3390/diagnostics13122087,37370981,,https://pubmed.ncbi.nlm.nih.gov/37370981/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:37397176,PUBMED,37397176,"Applying artificial intelligence and digital health technologies, Viet Nam.",2023,10.2471/blt.22.289423,37397176,,https://pubmed.ncbi.nlm.nih.gov/37397176/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:37900571,PUBMED,37900571,Ensemble learning of myocardial displacements for myocardial infarction detection in echocardiography.,2023,10.3389/fcvm.2023.1185172,37900571,,https://pubmed.ncbi.nlm.nih.gov/37900571/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:37999607,PUBMED,37999607,Computer-Aided Detection for Chest Radiography to Improve the Quality of Tuberculosis Diagnosis in Vietnam's District Health Facilities: An Implementation Study.,2023,10.3390/tropicalmed8110488,37999607,,https://pubmed.ncbi.nlm.nih.gov/37999607/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:38815363,PUBMED,38815363,Towards a machine-learning assisted non-invasive classification of dengue severity using wearable PPG data: a prospective clinical study.,2024,10.1016/j.ebiom.2024.105164,38815363,,https://pubmed.ncbi.nlm.nih.gov/38815363/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:38817706,PUBMED,38817706,Feasibility of Using an Artificial Intelligence-based Telephone Application for Dietary Assessment and Nudging to Improve the Quality of Food Choices of Female Adolescents in Vietnam: Evidence from a Randomized Pilot Study.,2024,10.1016/j.cdnut.2023.102063,38817706,,https://pubmed.ncbi.nlm.nih.gov/38817706/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:38833268,PUBMED,38833268,A theoretical screening of phytochemical constituents from Millettia brandisiana as inhibitors against acetylcholinesterase.,2024,10.1039/d3cp05350d,38833268,,https://pubmed.ncbi.nlm.nih.gov/38833268/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:38858466,PUBMED,38858466,Mitigating machine learning bias between high income and low-middle income countries for enhanced model fairness and generalizability.,2024,10.1038/s41598-024-64210-5,38858466,,https://pubmed.ncbi.nlm.nih.gov/38858466/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:38935968,PUBMED,38935968,The Roles of NOTCH3 p.R544C and Thrombophilia Genes in Vietnamese Patients With Ischemic Stroke: Study Involving a Hierarchical Cluster Analysis.,2024,10.2196/56884,38935968,,https://pubmed.ncbi.nlm.nih.gov/38935968/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39154769,PUBMED,39154769,Accurate PM(2.5) urban air pollution forecasting using multivariate ensemble learning Accounting for evolving target distributions.,2024,10.1016/j.chemosphere.2024.143097,39154769,,https://pubmed.ncbi.nlm.nih.gov/39154769/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39165074,PUBMED,39165074,A simple nomogram to predict dengue shock syndrome: A study of 4522 south east Asian children.,2024,10.1002/jmv.29874,39165074,,https://pubmed.ncbi.nlm.nih.gov/39165074/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39302916,PUBMED,39302916,"Factors associated with 90-day mortality in Vietnamese stroke patients: Prospective findings compared with explainable machine learning, multicenter study.",2024,10.1371/journal.pone.0310522,39302916,,https://pubmed.ncbi.nlm.nih.gov/39302916/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39430352,PUBMED,39430352,"Effectiveness of artificial intelligence for diabetic retinopathy screening in community in Binh Dinh Province, Vietnam.",2024,10.4103/tjo.tjo-d-23-00101,39430352,,https://pubmed.ncbi.nlm.nih.gov/39430352/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39642139,PUBMED,39642139,A machine learning-based risk score for prediction of mechanical ventilation in children with dengue shock syndrome: A retrospective cohort study.,2024,10.1371/journal.pone.0315281,39642139,,https://pubmed.ncbi.nlm.nih.gov/39642139/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39714636,PUBMED,39714636,Mapping of high-resolution daily particulate matter (PM(2.5)) concentration at the city level through a machine learning-based downscaling approach.,2024,10.1007/s10661-024-13562-6,39714636,,https://pubmed.ncbi.nlm.nih.gov/39714636/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39734422,PUBMED,39734422,Application of artificial intelligence in gastrointestinal endoscopy in Vietnam: a narrative review.,2024,10.1177/26317745241306562,39734422,,https://pubmed.ncbi.nlm.nih.gov/39734422/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39922126,PUBMED,39922126,"Generative AI chatbots for reliable cancer information: Evaluating web-search, multilingual, and reference capabilities of emerging large language models.",2025,10.1016/j.ejca.2025.115274,39922126,,https://pubmed.ncbi.nlm.nih.gov/39922126/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
PMID:39924308,PUBMED,39924308,Assessment of Digital Capabilities by 9 Countries in the Alliance for Healthy Cities Using AI: Cross-Sectional Analysis.,2025,10.2196/62935,39924308,,https://pubmed.ncbi.nlm.nih.gov/39924308/,pubmed/eutils-run-20260731T203345+0700/esummary-batch-000000-response.raw,6dcda599ce665be7ffcbab1bc60df9dd7948f313fb5e161fcf018652c2cdbcde,search-rerun-01-2026-07-31-pubmed-eutils-20260731T203345+0700,DQ-PUBMED-01,VERIFIED_RAW_MANIFEST
