canonical_record_id,primary_manifestation_id,title,year,source_channels,doi,pmid,openalex_id,official_document_number,member_manifestation_count,member_manifestation_ids,duplicate_status,duplicate_basis,preferred_version_reason,screening_status,provenance_status
CANON-00221,OPENALEX:W4398182497,Ecological Epidemiology Insights into Clonorchiosis Endemicity in Southern China and Northern Vietnam: A Comprehensive Machine Learning Analysis,2024,OPENALEX,10.21203/rs.3.rs-4399445/v1,NOT_APPLICABLE,W4398182497,NOT_APPLICABLE,1,OPENALEX:W4398182497,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00222,OPENALEX:W3165798418,Clinical Features And Neuroimaging Findings In Acute Cerebral Infarction Patients Using RAPID Artificial Intelligent (RAPID AI) Software Analysis – A Series Of 54 Cases,2021,OPENALEX,10.21203/rs.3.rs-534389/v1,NOT_APPLICABLE,W3165798418,NOT_APPLICABLE,1,OPENALEX:W3165798418,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00223,OPENALEX:W3214133227,Predicting as Contamination Risk in Red River Delta Using Machine Learning Algorithms,2021,OPENALEX,10.2139/ssrn.3952430,NOT_APPLICABLE,W3214133227,NOT_APPLICABLE,1,OPENALEX:W3214133227,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00224,OPENALEX:W4285152138,"Ai Based Air Quality Pm2.5 Forecasting Models for Developing Countries: A Case Study of Ho Chi Minh City, Vietnam",2022,OPENALEX,10.2139/ssrn.4111434,NOT_APPLICABLE,W4285152138,NOT_APPLICABLE,1,OPENALEX:W4285152138,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00225,OPENALEX:W4313690381,Characteristics of Fatal Occupational Injuries in Migrant Workers in South Korea: A Machine Learning Study,2022,OPENALEX,10.2139/ssrn.4314078,NOT_APPLICABLE,W4313690381,NOT_APPLICABLE,1,OPENALEX:W4313690381,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00226,OPENALEX:W4385486558,Prevalence-Based Gradation (PBG) Process To Tackle Misinformation And Disinformation On Social Media,2023,OPENALEX,10.2139/ssrn.4528682,NOT_APPLICABLE,W4385486558,NOT_APPLICABLE,1,OPENALEX:W4385486558,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00227,OPENALEX:W4392870385,Harnessing Artificial Intelligence to Enhance Electroencephalogram Record Interpretation,2024,OPENALEX,10.2139/ssrn.4752305,NOT_APPLICABLE,W4392870385,NOT_APPLICABLE,1,OPENALEX:W4392870385,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00228,OPENALEX:W4406360845,"Climate-Driven Dynamics of Infectious Diseases: Machine Learning-Based Predictive Modeling in Ba Ria-Vung Tau, Vietnam",2025,OPENALEX,10.2139/ssrn.5095162,NOT_APPLICABLE,W4406360845,NOT_APPLICABLE,1,OPENALEX:W4406360845,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00229,OPENALEX:W4412710977,Estimating Pm2.5 Concentration in Ho Chi Minh City Using Sentinel-5p and Machine Learning on Google Earth Engine (Gee),2025,OPENALEX,10.2139/ssrn.5370967,NOT_APPLICABLE,W4412710977,NOT_APPLICABLE,1,OPENALEX:W4412710977,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00230,PMID:35138264,Digital Health Policy and Programs for Hospital Care in Vietnam: Scoping Review.,2022,OPENALEX | PUBMED,10.2196/32392,35138264,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4210885547 | PMID:35138264,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00231,PMID:36668902,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study.,2023,OPENALEX | PUBMED,10.2196/42895,36668902,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4317347026 | PMID:36668902,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00232,PMID:37058576,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project.,2023,OPENALEX | PUBMED,10.2196/44720,37058576,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4362712530 | PMID:37058576,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00233,PMID:38935968,The Roles of NOTCH3 p.R544C and Thrombophilia Genes in Vietnamese Patients With Ischemic Stroke: Study Involving a Hierarchical Cluster Analysis.,2024,PUBMED,10.2196/56884,38935968,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:38935968,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00234,PMID:39924308,Assessment of Digital Capabilities by 9 Countries in the Alliance for Healthy Cities Using AI: Cross-Sectional Analysis.,2025,PUBMED,10.2196/62935,39924308,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:39924308,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00235,PMID:40523280,Insights Into the Current and Future State of AI Adoption Within Health Systems in Southeast Asia: Cross-Sectional Qualitative Study.,2025,OPENALEX | PUBMED,10.2196/71591,40523280,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4410252116 | PMID:40523280,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00236,PMID:41329943,What Are the Opportunities and Challenges of Using AI in Medical Education in Vietnam?,2025,OPENALEX | PUBMED,10.2196/77817,41329943,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4416928963 | PMID:41329943,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00237,PMID:41973653,Comparing Large Language Models and Traditional Machine Translation Tools for Translating Medical Consultation Summaries: Quantitative Pilot Feasibility Study.,2026,OPENALEX | PUBMED,10.2196/85169,41973653,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W7129043197 | PMID:41973653,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00238,PMID:42397674,"Knowledge, Attitudes, and Practices Related to AI in Learning and Research Among Medical Students in Vietnam: Cross-Sectional Study.",2026,OPENALEX | PUBMED,10.2196/95867,42397674,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W7167283633 | PMID:42397674,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00239,OPENALEX:W7166875773,TLAS-YHCT VN: Development and Evaluation of a Socratic AI Teaching Assistant for Traditional Vietnamese Medicine Education — A Two-Phase Mixed-Methods Study (Preprint),2026,OPENALEX,10.2196/preprints.105820,NOT_APPLICABLE,W7166875773,NOT_APPLICABLE,1,OPENALEX:W7166875773,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00240,OPENALEX:W4211123459,Digital Health Policy and Programs for Hospital Care in Vietnam: Scoping Review (Preprint),2021,OPENALEX,10.2196/preprints.32392,NOT_APPLICABLE,W4211123459,NOT_APPLICABLE,1,OPENALEX:W4211123459,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00241,OPENALEX:W4297936949,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study (Preprint),2022,OPENALEX,10.2196/preprints.42895,NOT_APPLICABLE,W4297936949,NOT_APPLICABLE,1,OPENALEX:W4297936949,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00242,OPENALEX:W4310934232,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project (Preprint),2022,OPENALEX,10.2196/preprints.44720,NOT_APPLICABLE,W4310934232,NOT_APPLICABLE,1,OPENALEX:W4310934232,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00243,OPENALEX:W4389329616,Digital health technology adoption in five Vietnamese hospitals: a self-report assessment (Preprint),2023,OPENALEX,10.2196/preprints.53483,NOT_APPLICABLE,W4389329616,NOT_APPLICABLE,1,OPENALEX:W4389329616,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00244,OPENALEX:W4406720993,Insights on the current and future state of AI adoption within health systems in Southeast Asia: A qualitative study (Preprint),2025,OPENALEX,10.2196/preprints.71591,NOT_APPLICABLE,W4406720993,NOT_APPLICABLE,1,OPENALEX:W4406720993,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00245,OPENALEX:W4414753093,Comparing Large Language Models and Traditional Machine Translation Tools for Translating Medical Consultation Summaries – A Pilot Feasibility Study (Preprint),2025,OPENALEX,10.2196/preprints.85169,NOT_APPLICABLE,W4414753093,NOT_APPLICABLE,1,OPENALEX:W4414753093,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00246,OPENALEX:W4412472540,Prediction of corroded reinforced concrete beam deflection using a metaheuristic optimized least squares support vector regression,2025,OPENALEX,10.24200/sci.2025.65252.9382,NOT_APPLICABLE,W4412472540,NOT_APPLICABLE,1,OPENALEX:W4412472540,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00247,PMID:37397176,"Applying artificial intelligence and digital health technologies, Viet Nam.",2023,OPENALEX | PUBMED,10.2471/blt.22.289423,37397176,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4382919153 | PMID:37397176,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00248,OPENALEX:W4385990480,PhoBERT: Application in Disease Classification based on Vietnamese Symptom Analysis,2023,OPENALEX,10.2478/acss-2023-0004,NOT_APPLICABLE,W4385990480,NOT_APPLICABLE,1,OPENALEX:W4385990480,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00249,OPENALEX:W4413217080,Application of Artificial Intelligence in Healthcare in Vietnam: A Scoping Review of Current Status and Future Research Directions,2025,OPENALEX,10.25073/2588-1132/vnumps.4799,NOT_APPLICABLE,W4413217080,NOT_APPLICABLE,1,OPENALEX:W4413217080,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00250,OPENALEX:W7133961658,Overview of AI Agent Applications in Hospital Pharmacy Operations,2026,OPENALEX,10.25073/2588-1132/vnumps.4922,NOT_APPLICABLE,W7133961658,NOT_APPLICABLE,1,OPENALEX:W7133961658,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00251,OPENALEX:W2987436579,Parent’s Perception and Willingness for Using Internet Based Mental Health Application for Children,2019,OPENALEX,10.25073/2588-1159/vnuer.4325,NOT_APPLICABLE,W2987436579,NOT_APPLICABLE,1,OPENALEX:W2987436579,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00252,OPENALEX:W7154607232,Integrating Diverse Voices and Data Science: Advancing Equity in the Public Opinion Data Cycle for Health Emergencies,2026,OPENALEX,10.26190/unsworks/32205,NOT_APPLICABLE,W7154607232,NOT_APPLICABLE,1,OPENALEX:W7154607232,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00253,OPENALEX:W7115021865,"Remote sensing for yield estimation and climate risk management for coffee in Central Highlands, Vietnam",2025,OPENALEX,10.26192/100wx8,NOT_APPLICABLE,W7115021865,NOT_APPLICABLE,1,OPENALEX:W7115021865,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00254,OPENALEX:W7163644638,Academic use of ChatGPT among postgraduate healthcare students: Findings from a cross-sectional study,2026,OPENALEX,10.29060/taps.2026-11-3/oa3767,NOT_APPLICABLE,W7163644638,NOT_APPLICABLE,1,OPENALEX:W7163644638,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00255,OPENALEX:W4403001276,Development and validation of machine learning-based predictive clinical decision support system for olanzapine in patients with schizophrenia,2024,OPENALEX,10.29090/psa.2024.04.24.ap0713,NOT_APPLICABLE,W4403001276,NOT_APPLICABLE,1,OPENALEX:W4403001276,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00256,OPENALEX:W3091082229,Toward Audio Beehive Monitoring Based on IoT-AI techniques: A Survey and Perspective,2020,OPENALEX,10.31817/vjas.2020.3.1.06,NOT_APPLICABLE,W3091082229,NOT_APPLICABLE,1,OPENALEX:W3091082229,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00257,PMID:35062181,Cory COVID-Bot: An Evidence-Based Behavior Change Chatbot for COVID-19.,2022,OPENALEX | PUBMED,10.3233/shti210948,35062181,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4205118783 | PMID:35062181,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00258,PMID:40776317,Transfer Learning Enhances Neurological Outcome Prediction for Out-of-Hospital Cardiac Arrest: Validation Across Diverse Geographic Contexts.,2025,OPENALEX | PUBMED,10.3233/shti251300,40776317,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4413050530 | PMID:40776317,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00259,PMID:42174817,Prediction of Early Functional Outcome After Acute Ischemic Stroke Using Real-World Clinical Data in Vietnam and Indonesia: Retrospective Cohort Study.,2026,OPENALEX | PUBMED,10.3233/shti260140,42174817,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W7162023752 | PMID:42174817,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00260,OPENALEX:W7169562234,"Kiến thức, thái độ và thực hành ứng dụng trí tuệ nhân tạo trong học tập của sinh viên Điều dưỡng tại Đại học Y Dược Thành phố Hồ Chí Minh",2026,OPENALEX,10.32895/hcjm.m.2026.09.04,NOT_APPLICABLE,W7169562234,NOT_APPLICABLE,1,OPENALEX:W7169562234,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00261,PMID:41494674,Coronary CT Angiography-Derived Fractional Flow Reserve in Asia and the United States: 2025 Status Update.,2026,OPENALEX | PUBMED,10.3348/kjr.2025.1208,41494674,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W7117967769 | PMID:41494674,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00262,OPENALEX:W4410527718,"ChatGPT Usage for Academic Purposes and Influencing Factors Among Students at Hanoi Medical University, Vietnam",2025,OPENALEX,10.33846/hd20502,NOT_APPLICABLE,W4410527718,NOT_APPLICABLE,1,OPENALEX:W4410527718,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00263,PMID:37900571,Ensemble learning of myocardial displacements for myocardial infarction detection in echocardiography.,2023,PUBMED,10.3389/fcvm.2023.1185172,37900571,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:37900571,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00264,OPENALEX:W7153144856,Editorial: Multiparametric stress echocardiography in stable CAD patients. How technological advances may transform diagnosis and prognosis,2026,OPENALEX,10.3389/fcvm.2026.1811863,42039351,W7153144856,NOT_APPLICABLE,1,OPENALEX:W7153144856,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00265,PMID:35360365,The Diagnosis of Dengue in Patients Presenting With Acute Febrile Illness Using Supervised Machine Learning and Impact of Seasonality.,2022,PUBMED,10.3389/fdgth.2022.849641,35360365,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:35360365,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00266,PMID:35966141,Deployment and validation of an AI system for detecting abnormal chest radiographs in clinical settings.,2022,PUBMED,10.3389/fdgth.2022.890759,35966141,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:35966141,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00267,PMID:36561922,"Measuring adherence, acceptability and likability of an artificial-intelligence-based, gamified phone application to improve the quality of dietary choices of adolescents in Ghana and Vietnam: Protocol of a randomized controlled pilot test.",2022,OPENALEX | PUBMED,10.3389/fdgth.2022.961604,36561922,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4311631211 | PMID:36561922,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00268,OPENALEX:W4410608473,Editorial: ICYMARE – early career researchers in marine science,2025,OPENALEX,10.3389/fmars.2025.1618554,NOT_APPLICABLE,W4410608473,NOT_APPLICABLE,1,OPENALEX:W4410608473,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00269,OPENALEX:W4415096802,Humanizing pulmonary care in the era of acoustic artificial intelligence: toward global health equity,2025,OPENALEX,10.3389/fmed.2025.1666820,41158472,W4415096802,NOT_APPLICABLE,1,OPENALEX:W4415096802,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00270,OPENALEX:W4407554714,Editorial: Tick-borne Bunyaviruses: an emerging public health threat,2025,OPENALEX,10.3389/fmicb.2025.1564335,40018677,W4407554714,NOT_APPLICABLE,1,OPENALEX:W4407554714,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00271,OPENALEX:W4411389127,UET175: EEG dataset of motor imagery tasks in Vietnamese stroke patients,2025,OPENALEX,10.3389/fnins.2025.1580931,40600191,W4411389127,NOT_APPLICABLE,1,OPENALEX:W4411389127,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00272,OPENALEX:W4414865966,"Editorial: Promoting innovative learning-oriented feedback practice: engagement, challenges, and solutions",2025,OPENALEX,10.3389/fpsyg.2025.1707902,41122290,W4414865966,NOT_APPLICABLE,1,OPENALEX:W4414865966,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00273,PMID:40491992,"Global, regional, and national burdens of rheumatoid arthritis among people aged 60 years and older from 1990 to 2021: a trend analysis for the Global Burden of Disease Study 2021.",2025,PUBMED,10.3389/fpubh.2025.1527680,40491992,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:40491992,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00274,OPENALEX:W7123507647,Correction: Deep learning neural networks-based traffic predictors for V2X communication networks,2026,OPENALEX,10.3389/frai.2025.1768205,41608033,W7123507647,NOT_APPLICABLE,1,OPENALEX:W7123507647,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00275,OPENALEX:W4413803626,Editorial: Accelerating to 2030 - doubling down on HIV prevention to end HIV/AIDS as a public health threat,2025,OPENALEX,10.3389/frph.2025.1670024,40950653,W4413803626,NOT_APPLICABLE,1,OPENALEX:W4413803626,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00276,OPENALEX:W4402994963,"Development of Machine Learning and Deep Learning Prediction Models for PM2.5 in Ho Chi Minh City, Vietnam",2024,OPENALEX,10.3390/atmos15101163,NOT_APPLICABLE,W4402994963,NOT_APPLICABLE,1,OPENALEX:W4402994963,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00277,PMID:41595965,Cross-Cultural Identification of Acoustic Voice Features for Depression: A Cross-Sectional Study of Vietnamese and Japanese Datasets.,2025,PUBMED,10.3390/bioengineering13010033,41595965,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:41595965,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00278,PMID:37370981,The Utilization of Machine Learning Algorithms for Assisting Physicians in the Diagnosis of Diabetes.,2023,OPENALEX | PUBMED,10.3390/diagnostics13122087,37370981,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4380988014 | PMID:37370981,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00279,OPENALEX:W7135023634,Reliability of Automated Cephalometric Analysis: A Comparative Assessment of Stratification Strategies Based on Chronological Age Versus Dentition Stage,2026,OPENALEX,10.3390/dj14030167,41892775,W7135023634,NOT_APPLICABLE,1,OPENALEX:W7135023634,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00280,PMID:31412685,An Integrated Fuzzy AHP and Fuzzy TOPSIS Approach to Assess Sustainable Urban Development in an Emerging Economy.,2019,PUBMED,10.3390/ijerph16162902,31412685,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:31412685,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00281,OPENALEX:W4413740197,Curious but Unprepared: Healthcare Students’ Perspectives on AI and Robotics in Care and the Need for Curriculum Reform,2025,OPENALEX,10.3390/ime4030030,NOT_APPLICABLE,W4413740197,NOT_APPLICABLE,1,OPENALEX:W4413740197,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00282,OPENALEX:W4400199015,Applied Hedge Algebra Approach with Multilingual Large Language Models to Extract Hidden Rules in Datasets for Improvement of Generative AI Applications,2024,OPENALEX,10.3390/info15070381,NOT_APPLICABLE,W4400199015,NOT_APPLICABLE,1,OPENALEX:W4400199015,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00283,PMID:30717268,Artificial Intelligence vs. Natural Stupidity: Evaluating AI readiness for the Vietnamese Medical Information System.,2019,OPENALEX | PUBMED,10.3390/jcm8020168,30717268,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W2911578273 | PMID:30717268,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00284,OPENALEX:W4412932118,The Nexus Between Green Finance and Artificial Intelligence: A Systemic Bibliometric Analysis Based on Web of Science Database,2025,OPENALEX,10.3390/jrfm18080420,NOT_APPLICABLE,W4412932118,NOT_APPLICABLE,1,OPENALEX:W4412932118,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00285,OPENALEX:W4416166990,AI-Driven Methane Emission Prediction in Rice Paddies: A Machine Learning and Explainability Framework,2025,OPENALEX,10.3390/methane4040028,NOT_APPLICABLE,W4416166990,NOT_APPLICABLE,1,OPENALEX:W4416166990,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00286,OPENALEX:W4290755880,A Review of Earth Observation-Based Drought Studies in Southeast Asia,2022,OPENALEX,10.3390/rs14153763,NOT_APPLICABLE,W4290755880,NOT_APPLICABLE,1,OPENALEX:W4290755880,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00287,PMID:35632275,Sepsis Mortality Prediction Using Wearable Monitoring in Low-Middle Income Countries.,2022,OPENALEX | PUBMED,10.3390/s22103866,35632275,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4280531286 | PMID:35632275,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00288,PMID:36081013,Classification of Tetanus Severity in Intensive-Care Settings for Low-Income Countries Using Wearable Sensing.,2022,OPENALEX | PUBMED,10.3390/s22176554,36081013,NOT_APPLICABLE,NOT_APPLICABLE,2,OPENALEX:W4293715374 | PMID:36081013,DUPLICATE_ALIAS,DOI | PMID,Highest metadata completeness.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00289,OPENALEX:W4396666524,Energy Poverty and Health Expenditure: Empirical Evidence from Vietnam,2024,OPENALEX,10.3390/socsci13050253,NOT_APPLICABLE,W4396666524,NOT_APPLICABLE,1,OPENALEX:W4396666524,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00290,PMID:37999607,Computer-Aided Detection for Chest Radiography to Improve the Quality of Tuberculosis Diagnosis in Vietnam's District Health Facilities: An Implementation Study.,2023,PUBMED,10.3390/tropicalmed8110488,37999607,NOT_APPLICABLE,NOT_APPLICABLE,1,PMID:37999607,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
CANON-00291,OPENALEX:W4410481295,Employment Opportunities Created By Artificial Intelligence (Ai),2025,OPENALEX,10.35629/5252-0704757761,NOT_APPLICABLE,W4410481295,NOT_APPLICABLE,1,OPENALEX:W4410481295,UNIQUE,NOT_APPLICABLE,Single unique manifestation.,PENDING_SCREENING,VERIFIED_RAW_MANIFEST
